,created_at,followers,friends_count,geo,hashtags,location,statuses_count,text,vader,day
4,2018-07-02 17:35:27+00:00,2549,2336,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",135829,"RT @CNBC: SpaceX launched fresh space supplies for the crew of the International Space Station, including the A.I. robot bound for space, “…",0.4215,2018-07-02
5,2018-07-02 17:33:44+00:00,267,142,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",22062,"RT @CNBC: SpaceX launched fresh space supplies for the crew of the International Space Station, including the A.I. robot bound for space, “…",0.4215,2018-07-02
6,2018-07-02 17:33:27+00:00,956,3871,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",77076,"RT @CNBC: SpaceX launched fresh space supplies for the crew of the International Space Station, including the A.I. robot bound for space, “…",0.4215,2018-07-02
7,2018-07-02 17:30:24+00:00,14,35,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",21,"RT @CNBC: SpaceX launched fresh space supplies for the crew of the International Space Station, including the A.I. robot bound for space, “…",0.4215,2018-07-02
8,2018-07-02 17:30:21+00:00,295,991,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",35449,"RT @CNBC: SpaceX launched fresh space supplies for the crew of the International Space Station, including the A.I. robot bound for space, “…",0.4215,2018-07-02
9,2018-07-02 17:30:01+00:00,472,1,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",147580,"RT @CNBC: SpaceX launched fresh space supplies for the crew of the International Space Station, including the A.I. robot bound for space, “…",0.4215,2018-07-02
10,2018-07-02 17:30:00+00:00,2985804,528,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",218029,"SpaceX launched fresh space supplies for the crew of the International Space Station, including the A.I. robot boun… https://t.co/wVo3osaZC9",0.4215,2018-07-02
11,2018-07-02 07:03:48+00:00,36,128,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",2310,"RT @CNBC: SpaceX launched fresh space supplies for the crew of the International Space Station, including the first robot with A.I. bound f…",0.4215,2018-07-02
12,2018-07-01 22:02:59+00:00,14121,2927,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",11375,"Quick - is this SpaceX or Fortnite? 

@SpaceX @FortniteGame https://t.co/WfVEWaViTz",0.0,2018-07-01
13,2018-07-01 19:25:19+00:00,359,700,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",14827,RT @CNBC: Elon Musk is reportedly running an exclusive private school out of SpaceX's headquarters. https://t.co/X1yx0eNLtv,0.128,2018-07-01
14,2018-07-01 14:08:59+00:00,136,148,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",9715,"RT @CNBC: SpaceX launched fresh space supplies for the crew of the International Space Station, including the first robot with A.I. bound f…",0.4215,2018-07-01
15,2018-07-01 12:01:10+00:00,1394,1146,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",4885,RT @CNBC: Elon Musk is reportedly running an exclusive private school out of SpaceX's headquarters https://t.co/tERFmoU7yh,0.128,2018-07-01
16,2018-07-01 06:19:22+00:00,1114,1084,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",4559,"RT @CNBC: SpaceX launched fresh space supplies for the crew of the International Space Station, including the first robot with A.I. bound f…",0.4215,2018-07-01
17,2018-07-01 03:13:39+00:00,3876,23,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",1094570,"RT @CNBC: SpaceX launched fresh space supplies for the crew of the International Space Station, including the first robot with A.I. bound f…",0.4215,2018-07-01
18,2018-07-01 02:44:40+00:00,475,469,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",1539,"RT @CNBC: SpaceX launched fresh space supplies for the crew of the International Space Station, including the first robot with A.I. bound f…",0.4215,2018-07-01
19,2018-07-01 01:51:56+00:00,57,238,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",1270,"RT @CNBC: SpaceX launched fresh space supplies for the crew of the International Space Station, including the first robot with A.I. bound f…",0.4215,2018-07-01
20,2018-07-01 01:43:51+00:00,24,125,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",52,"RT @CNBC: SpaceX launched fresh space supplies for the crew of the International Space Station, including the first robot with A.I. bound f…",0.4215,2018-07-01
21,2018-07-01 01:41:20+00:00,677,543,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",46139,"RT @CNBC: SpaceX launched fresh space supplies for the crew of the International Space Station, including the first robot with A.I. bound f…",0.4215,2018-07-01
22,2018-07-01 01:40:06+00:00,241,764,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",26646,"RT @CNBC: SpaceX launched fresh space supplies for the crew of the International Space Station, including the first robot with A.I. bound f…",0.4215,2018-07-01
23,2018-07-01 01:39:56+00:00,4209,4996,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",212636,"RT @CNBC: SpaceX launched fresh space supplies for the crew of the International Space Station, including the first robot with A.I. bound f…",0.4215,2018-07-01
24,2018-07-01 01:37:30+00:00,383,863,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",23929,"RT @CNBC: SpaceX launched fresh space supplies for the crew of the International Space Station, including the first robot with A.I. bound f…",0.4215,2018-07-01
25,2018-07-01 01:37:13+00:00,175,1079,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",633,"RT @CNBC: SpaceX launched fresh space supplies for the crew of the International Space Station, including the first robot with A.I. bound f…",0.4215,2018-07-01
26,2018-07-01 01:32:36+00:00,10439,9804,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",271401,"RT @CNBC: SpaceX launched fresh space supplies for the crew of the International Space Station, including the first robot with A.I. bound f…",0.4215,2018-07-01
27,2018-07-01 01:29:14+00:00,1743,2661,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",23337,"RT @CNBC: SpaceX launched fresh space supplies for the crew of the International Space Station, including the first robot with A.I. bound f…",0.4215,2018-07-01
28,2018-07-01 01:28:30+00:00,4395,5004,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",56833,"RT @CNBC: SpaceX launched fresh space supplies for the crew of the International Space Station, including the first robot with A.I. bound f…",0.4215,2018-07-01
29,2018-07-01 01:26:34+00:00,13360,13185,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",313033,"RT @CNBC: SpaceX launched fresh space supplies for the crew of the International Space Station, including the first robot with A.I. bound f…",0.4215,2018-07-01
30,2018-07-01 01:24:29+00:00,2030,5001,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",10800,"RT @CNBC: SpaceX launched fresh space supplies for the crew of the International Space Station, including the first robot with A.I. bound f…",0.4215,2018-07-01
31,2018-07-01 01:20:33+00:00,202,324,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",6722,"RT @CNBC: SpaceX launched fresh space supplies for the crew of the International Space Station, including the first robot with A.I. bound f…",0.4215,2018-07-01
32,2018-07-01 01:20:17+00:00,207,1001,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",1822,"RT @CNBC: SpaceX launched fresh space supplies for the crew of the International Space Station, including the first robot with A.I. bound f…",0.4215,2018-07-01
33,2018-07-01 01:16:12+00:00,14166,13361,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",162710,"RT @CNBC: SpaceX launched fresh space supplies for the crew of the International Space Station, including the first robot with A.I. bound f…",0.4215,2018-07-01
34,2018-07-01 01:15:22+00:00,2411,2812,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",4602,"RT @CNBC: SpaceX launched fresh space supplies for the crew of the International Space Station, including the first robot with A.I. bound f…",0.4215,2018-07-01
35,2018-07-01 01:15:01+00:00,472,1,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",147581,"RT @CNBC: SpaceX launched fresh space supplies for the crew of the International Space Station, including the first robot with A.I. bound f…",0.4215,2018-07-01
36,2018-07-01 01:15:00+00:00,2985804,528,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",218029,"SpaceX launched fresh space supplies for the crew of the International Space Station, including the first robot wit… https://t.co/KsNl3wSHLv",0.4215,2018-07-01
37,2018-06-30 23:37:57+00:00,122,10,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",7389,RT @CNBC: Elon Musk is reportedly running an exclusive private school out of SpaceX's headquarters https://t.co/tERFmoU7yh,0.128,2018-06-30
38,2018-06-30 21:07:28+00:00,371,398,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",8274,RT @CNBC: Elon Musk is reportedly running an exclusive private school out of SpaceX's headquarters https://t.co/tERFmoU7yh,0.128,2018-06-30
39,2018-06-30 19:54:28+00:00,2803,2792,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",47220,RT @CNBC: Elon Musk is reportedly running an exclusive private school out of SpaceX's headquarters https://t.co/tERFmoU7yh,0.128,2018-06-30
40,2018-06-30 19:46:52+00:00,1150,925,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",54103,RT @CNBC: Elon Musk is reportedly running an exclusive private school out of SpaceX's headquarters https://t.co/tERFmoU7yh,0.128,2018-06-30
41,2018-06-30 19:30:33+00:00,14157,1851,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",45630,RT @CNBC: Elon Musk is reportedly running an exclusive private school out of SpaceX's headquarters https://t.co/tERFmoU7yh,0.128,2018-06-30
42,2018-06-30 19:15:11+00:00,24,196,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",365,RT @CNBC: Elon Musk is reportedly running an exclusive private school out of SpaceX's headquarters https://t.co/tERFmoU7yh,0.128,2018-06-30
43,2018-06-30 19:12:38+00:00,971,1265,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",7174,RT @CNBC: Elon Musk is reportedly running an exclusive private school out of SpaceX's headquarters https://t.co/tERFmoU7yh,0.128,2018-06-30
44,2018-06-30 19:12:24+00:00,2758,4994,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",28906,RT @CNBC: Elon Musk is reportedly running an exclusive private school out of SpaceX's headquarters https://t.co/tERFmoU7yh,0.128,2018-06-30
45,2018-06-30 19:10:26+00:00,812,590,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",3965,RT @CNBC: Elon Musk is reportedly running an exclusive private school out of SpaceX's headquarters https://t.co/tERFmoU7yh,0.128,2018-06-30
46,2018-06-30 19:09:45+00:00,11,54,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",93,RT @CNBC: Elon Musk is reportedly running an exclusive private school out of SpaceX's headquarters https://t.co/tERFmoU7yh,0.128,2018-06-30
47,2018-06-30 19:09:16+00:00,472,1,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",147581,RT @CNBC: Elon Musk is reportedly running an exclusive private school out of SpaceX's headquarters https://t.co/tERFmoU7yh,0.128,2018-06-30
48,2018-06-30 19:09:15+00:00,2985804,528,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",218029,Elon Musk is reportedly running an exclusive private school out of SpaceX's headquarters https://t.co/tERFmoU7yh,0.128,2018-06-30
49,2018-06-30 11:16:40+00:00,2804,2792,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",47220,"RT @CNBC: SpaceX launched fresh space supplies for the crew of the International Space Station, including the first robot with A.I. bound f…",0.4215,2018-06-30
50,2018-06-30 10:56:30+00:00,7922,7759,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",249177,"RT @CNBC: SpaceX launched fresh space supplies for the crew of the International Space Station, including the first robot with A.I. bound f…",0.4215,2018-06-30
51,2018-06-30 10:49:50+00:00,2804,2792,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",47220,"RT @CNBC: If you’re planning to apply for one of the openings at SpaceX, here are the 4 traits @elonmusk is looking for: https://t.co/zYlUG…",0.0,2018-06-30
52,2018-06-30 10:37:09+00:00,1812,4973,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",28657,"RT @CNBC: If you’re planning to apply for one of the openings at SpaceX, here are the 4 traits @elonmusk is looking for: https://t.co/zYlUG…",0.0,2018-06-30
53,2018-06-30 10:33:27+00:00,472,1,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",147581,"RT @CNBC: If you’re planning to apply for one of the openings at SpaceX, here are the 4 traits @elonmusk is looking for: https://t.co/zYlUG…",0.0,2018-06-30
54,2018-06-30 10:33:24+00:00,2985804,528,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",218029,"If you’re planning to apply for one of the openings at SpaceX, here are the 4 traits @elonmusk is looking for: https://t.co/zYlUGYIWoP",0.0,2018-06-30
55,2018-06-30 06:39:41+00:00,316,178,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",340692,"RT @CNBC: SpaceX launched fresh space supplies for the crew of the International Space Station, including the first robot with A.I. bound f…",0.4215,2018-06-30
56,2018-06-30 05:46:39+00:00,3876,23,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",1094570,"RT @CNBC: SpaceX launched fresh space supplies for the crew of the International Space Station, including the first robot with A.I. bound f…",0.4215,2018-06-30
57,2018-06-30 04:09:48+00:00,4548,3002,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",358489,"RT @CNBC: SpaceX launched fresh space supplies for the crew of the International Space Station, including the first robot with A.I. bound f…",0.4215,2018-06-30
58,2018-06-30 03:33:41+00:00,137,148,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",18271,"RT @CNBC: SpaceX launched fresh space supplies for the crew of the International Space Station, including the first robot with A.I. bound f…",0.4215,2018-06-30
59,2018-06-30 02:37:06+00:00,494,588,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",7050,"RT @CNBC: SpaceX launched fresh space supplies for the crew of the International Space Station, including the first robot with A.I. bound f…",0.4215,2018-06-30
60,2018-06-30 02:35:04+00:00,306,1285,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",14158,"RT @CNBC: SpaceX launched fresh space supplies for the crew of the International Space Station, including the first robot with A.I. bound f…",0.4215,2018-06-30
61,2018-06-30 02:33:43+00:00,3402,2089,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",341723,"RT @CNBC: SpaceX launched fresh space supplies for the crew of the International Space Station, including the first robot with A.I. bound f…",0.4215,2018-06-30
62,2018-06-30 02:29:57+00:00,2208,984,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",200080,"RT @CNBC: SpaceX launched fresh space supplies for the crew of the International Space Station, including the first robot with A.I. bound f…",0.4215,2018-06-30
63,2018-06-30 02:28:35+00:00,1154,912,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",39077,"RT @CNBC: SpaceX launched fresh space supplies for the crew of the International Space Station, including the first robot with A.I. bound f…",0.4215,2018-06-30
64,2018-06-29 23:28:38+00:00,117,907,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",476,"RT @CNBC: SpaceX launched fresh space supplies for the crew of the International Space Station, including the first robot with A.I. bound f…",0.4215,2018-06-29
65,2018-06-29 21:36:30+00:00,897,299,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",45162,SpaceX's Falcon 9 Rocket Launches Dragon to the International Space Station https://t.co/f8T1BUKEcx,0.0,2018-06-29
66,2018-06-29 21:35:26+00:00,897,299,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",45162,SpaceX's Falcon 9 Rocket Launches Dragon to the International Space Station via NASA https://t.co/f8T1BUKEcx https://t.co/A79GeAM7Eh,0.0,2018-06-29
67,2018-06-29 21:05:58+00:00,977,2993,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",4531,"RT @CNBC: SpaceX launched fresh space supplies for the crew of the International Space Station, including the first robot with A.I. bound f…",0.4215,2018-06-29
68,2018-06-29 20:54:28+00:00,2804,2792,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",47220,"RT @CNBC: SpaceX launched fresh space supplies for the crew of the International Space Station, including the first robot with A.I. bound f…",0.4215,2018-06-29
69,2018-06-29 20:12:35+00:00,3876,23,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",1094570,"RT @CNBC: SpaceX launched fresh space supplies for the crew of the International Space Station, including the first robot with A.I. bound f…",0.4215,2018-06-29
70,2018-06-29 20:07:25+00:00,338,140,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",72271,"RT @CNBC: SpaceX launched fresh space supplies for the crew of the International Space Station, including the first robot with A.I. bound f…",0.4215,2018-06-29
71,2018-06-29 19:25:40+00:00,128,351,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",4659,"RT @CNBC: SpaceX launched fresh space supplies for the crew of the International Space Station, including the first robot with A.I. bound f…",0.4215,2018-06-29
72,2018-06-29 19:17:23+00:00,23,228,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",418,"RT @CNBC: SpaceX launched fresh space supplies for the crew of the International Space Station, including the first robot with A.I. bound f…",0.4215,2018-06-29
73,2018-06-29 19:17:19+00:00,138,442,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",5226,"RT @CNBC: SpaceX launched fresh space supplies for the crew of the International Space Station, including the first robot with A.I. bound f…",0.4215,2018-06-29
74,2018-06-29 19:16:36+00:00,1088,1519,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",19619,"RT @CNBC: SpaceX launched fresh space supplies for the crew of the International Space Station, including the first robot with A.I. bound f…",0.4215,2018-06-29
75,2018-06-29 19:16:08+00:00,472,1,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",147581,"RT @CNBC: SpaceX launched fresh space supplies for the crew of the International Space Station, including the first robot with A.I. bound f…",0.4215,2018-06-29
76,2018-06-29 19:16:07+00:00,2985804,528,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",218029,"SpaceX launched fresh space supplies for the crew of the International Space Station, including the first robot wit… https://t.co/wRSK4uVorA",0.4215,2018-06-29
77,2018-06-29 19:08:12+00:00,151,442,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",9899,"RT @CNBC: SpaceX launched fresh space supplies for the crew of the International Space Station, including the first robot with A.I. bound f…",0.4215,2018-06-29
78,2018-06-29 17:50:23+00:00,1002,2157,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",32010,"RT @CNBC: SpaceX launched fresh space supplies for the crew of the International Space Station, including the first robot with A.I. bound f…",0.4215,2018-06-29
79,2018-06-29 17:18:02+00:00,26,35,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",12665,"RT @CNBC: SpaceX launched fresh space supplies for the crew of the International Space Station, including the first robot with A.I. bound f…",0.4215,2018-06-29
80,2018-06-28 14:50:56+00:00,19,62,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",42,RT @CNBC: This harpoon could capture the potentially hazardous debris orbiting the Earth. https://t.co/NftTEuaaHR https://t.co/OjMegqso3H,0.0,2018-06-28
81,2018-06-28 12:32:50+00:00,344,1130,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",914,RT @CNBC: This harpoon could capture the potentially hazardous debris orbiting the Earth. https://t.co/NftTEuaaHR https://t.co/OjMegqso3H,0.0,2018-06-28
82,2018-06-28 11:54:26+00:00,78,161,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",4271,RT @CNBC: This harpoon could capture the potentially hazardous debris orbiting the Earth. https://t.co/NftTEuaaHR https://t.co/OjMegqso3H,0.0,2018-06-28
83,2018-06-28 11:44:17+00:00,87,834,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",166,RT @CNBC: This harpoon could capture the potentially hazardous debris orbiting the Earth. https://t.co/NftTEuaaHR https://t.co/OjMegqso3H,0.0,2018-06-28
84,2018-06-28 11:39:34+00:00,901,1576,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",12086,RT @CNBC: This harpoon could capture the potentially hazardous debris orbiting the Earth. https://t.co/NftTEuaaHR https://t.co/OjMegqso3H,0.0,2018-06-28
85,2018-06-28 11:37:53+00:00,164,500,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",2007,RT @CNBC: This harpoon could capture the potentially hazardous debris orbiting the Earth. https://t.co/NftTEuaaHR https://t.co/OjMegqso3H,0.0,2018-06-28
86,2018-06-28 11:36:51+00:00,292,882,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",456,RT @CNBC: This harpoon could capture the potentially hazardous debris orbiting the Earth. https://t.co/NftTEuaaHR https://t.co/OjMegqso3H,0.0,2018-06-28
87,2018-06-28 11:33:07+00:00,749,590,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",51758,RT @CNBC: This harpoon could capture the potentially hazardous debris orbiting the Earth. https://t.co/NftTEuaaHR https://t.co/OjMegqso3H,0.0,2018-06-28
88,2018-06-28 11:31:33+00:00,161,253,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",4546,RT @CNBC: This harpoon could capture the potentially hazardous debris orbiting the Earth. https://t.co/NftTEuaaHR https://t.co/OjMegqso3H,0.0,2018-06-28
89,2018-06-28 11:30:00+00:00,2985804,528,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",218030,This harpoon could capture the potentially hazardous debris orbiting the Earth. https://t.co/NftTEuaaHR https://t.co/OjMegqso3H,0.0,2018-06-28
90,2018-06-27 20:26:46+00:00,1428,1759,"40.8270448,-73.97569399999999,5mi","[{'text': 'STEM', 'indices': [15, 20]}, {'text': 'CSforAll', 'indices': [34, 43]}]","New Jersey , Edgewater",7595,Your moment of #STEM: Follow the (#CSforAll) leader! That would be @ruthef reporting LIVE from @NASASocial on all t… https://t.co/dKNGBv4v0A,0.0,2018-06-27
91,2018-06-27 16:57:48+00:00,2031,466,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",7532,"RT @CNBC: .@elonmusk has been secretly running a private school out of SpaceX’s headquarters, where there is heavy emphasis on math, scienc…",0.0,2018-06-27
92,2018-06-27 15:08:40+00:00,316,178,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",340692,"RT @CNBC: .@elonmusk has been secretly running a private school out of SpaceX’s headquarters, where there is heavy emphasis on math, scienc…",0.0,2018-06-27
93,2018-06-27 14:45:53+00:00,1793,1973,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",64107,RT @CNBC: Elon Musk is reportedly running an exclusive private school out of SpaceX's headquarters. https://t.co/X1yx0eNLtv,0.128,2018-06-27
94,2018-06-27 13:45:33+00:00,22,134,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",799,RT @CNBC: Elon Musk is reportedly running an exclusive private school out of SpaceX's headquarters. https://t.co/X1yx0eNLtv,0.128,2018-06-27
95,2018-06-27 12:45:06+00:00,78,183,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",1290,"RT @CNBC: .@elonmusk has been secretly running a private school out of SpaceX’s headquarters, where there is heavy emphasis on math, scienc…",0.0,2018-06-27
96,2018-06-27 12:45:03+00:00,226,440,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",2332,"RT @CNBC: .@elonmusk has been secretly running a private school out of SpaceX’s headquarters, where there is heavy emphasis on math, scienc…",0.0,2018-06-27
97,2018-06-27 12:26:58+00:00,429,437,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",18378,"RT @CNBC: .@elonmusk has been secretly running a private school out of SpaceX’s headquarters, where there is heavy emphasis on math, scienc…",0.0,2018-06-27
98,2018-06-27 12:16:41+00:00,229,239,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",1078,RT @CNBC: Elon Musk is reportedly running an exclusive private school out of SpaceX's headquarters. https://t.co/X1yx0eNLtv,0.128,2018-06-27
99,2018-06-27 12:14:07+00:00,2804,2792,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",47220,RT @CNBC: Elon Musk is reportedly running an exclusive private school out of SpaceX's headquarters. https://t.co/X1yx0eNLtv,0.128,2018-06-27
100,2018-06-27 12:09:14+00:00,453,282,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",5889,RT @CNBC: Elon Musk is reportedly running an exclusive private school out of SpaceX's headquarters. https://t.co/X1yx0eNLtv,0.128,2018-06-27
101,2018-06-27 12:06:13+00:00,239,379,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",1262,RT @CNBC: Elon Musk is reportedly running an exclusive private school out of SpaceX's headquarters. https://t.co/X1yx0eNLtv,0.128,2018-06-27
102,2018-06-27 12:03:35+00:00,107,681,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",1108,RT @CNBC: Elon Musk is reportedly running an exclusive private school out of SpaceX's headquarters. https://t.co/X1yx0eNLtv,0.128,2018-06-27
103,2018-06-27 11:59:01+00:00,1919,2237,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",20203,RT @CNBC: Elon Musk is reportedly running an exclusive private school out of SpaceX's headquarters. https://t.co/X1yx0eNLtv,0.128,2018-06-27
104,2018-06-27 11:58:38+00:00,1880,5001,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",72493,RT @CNBC: Elon Musk is reportedly running an exclusive private school out of SpaceX's headquarters. https://t.co/X1yx0eNLtv,0.128,2018-06-27
105,2018-06-27 11:58:15+00:00,701,2936,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",21202,RT @CNBC: Elon Musk is reportedly running an exclusive private school out of SpaceX's headquarters. https://t.co/X1yx0eNLtv,0.128,2018-06-27
106,2018-06-27 11:57:47+00:00,238,606,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",8204,RT @CNBC: Elon Musk is reportedly running an exclusive private school out of SpaceX's headquarters. https://t.co/X1yx0eNLtv,0.128,2018-06-27
107,2018-06-27 11:57:26+00:00,11,126,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",28,"RT @CNBC: .@elonmusk has been secretly running a private school out of SpaceX’s headquarters, where there is heavy emphasis on math, scienc…",0.0,2018-06-27
108,2018-06-27 11:56:41+00:00,377,50,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",18086,RT @CNBC: Elon Musk is reportedly running an exclusive private school out of SpaceX's headquarters. https://t.co/X1yx0eNLtv,0.128,2018-06-27
109,2018-06-27 11:56:06+00:00,585,453,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",51315,RT @CNBC: Elon Musk is reportedly running an exclusive private school out of SpaceX's headquarters. https://t.co/X1yx0eNLtv,0.128,2018-06-27
110,2018-06-27 11:56:04+00:00,3778,2912,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",390805,RT @CNBC: Elon Musk is reportedly running an exclusive private school out of SpaceX's headquarters. https://t.co/X1yx0eNLtv,0.128,2018-06-27
111,2018-06-27 11:55:33+00:00,994,278,"40.8270448,-73.97569399999999,5mi",[],"New Jersey , Edgewater",12748,RT @CNBC: Elon Musk is reportedly running an exclusive private school out of SpaceX's headquarters. https://t.co/X1yx0eNLtv,0.128,2018-06-27
0,2018-06-28 03:15:53+00:00,226,398,"40.72437070000001,-73.71540139999999,5mi",[],"New York , Bellerose",13085,@gillie_cee @ShifterKart Nothing new. https://t.co/v9TYe7rto6,0.0,2018-06-28
